duplicateGroupKey,duplicateBasis,count,fileIds,filePaths,names,size,width,height
311|24|24|default (7).svg,same name + size + dimensions,14,6a7ba9875c7cd75eb8265233|6a7b6cca5c7cd75eb8f3eaaf|6a7b697d5c7cd75eb8e1805e|6a7b63445c7cd75eb8b32a51|6a7ba89a5c7cd75eb81883f7|6a7ba8695c7cd75eb815afc9|6a7ba80c5c7cd75eb81088fc|6a7ba7bc5c7cd75eb80c0cd7|6a7ba7755c7cd75eb807d441|6a7ba71a5c7cd75eb802fcd8|6a7ba6db5c7cd75eb8ff4fd8|6a7ba6a35c7cd75eb8fc10d6|6a7ba8c85c7cd75eb81b16a0|6a7b6a845c7cd75eb8e6ff56,/ecommerce/All iOS Smartphones - Price in Kenya/default (7).svg|/ecommerce/All Tecno Smartphones - Price in Kenya (2)/default (7).svg|/ecommerce/All Tecno Smartphones - Price in Kenya/default (7).svg|/ecommerce/All Xiaomi Smartphones - Price in Kenya (2)/default (7).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/default (7).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/default (7).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (3)/default (7).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (4)/default (7).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (5)/default (7).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (6)/default (7).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (7)/default (7).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (8)/default (7).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya/default (7).svg|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/default (7).svg,default (7).svg|default (7).svg|default (7).svg|default (7).svg|default (7).svg|default (7).svg|default (7).svg|default (7).svg|default (7).svg|default (7).svg|default (7).svg|default (7).svg|default (7).svg|default (7).svg,311,24,24
311|24|24|download (24).svg,same name + size + dimensions,2,6a7c25d75c7cd75eb8530ba8|6a7c23535c7cd75eb8406d32,/Bts/download (24).svg|/tvs/download (24).svg,download (24).svg|download (24).svg,311,24,24
311|24|24|download (25).svg,same name + size + dimensions,2,6a7ca9d65c7cd75eb8306f18|6a7c24ec5c7cd75eb84c4d74,/airbuds/download (25).svg|/itel/download (25).svg,download (25).svg|download (25).svg,311,24,24
311|24|24|download (7).svg,same name + size + dimensions,13,6a7ca9d85c7cd75eb8309218|6a7caadc5c7cd75eb840fdc3|6a7cab5e5c7cd75eb84929de|6a7cabb15c7cd75eb84ea00f|6a7caf655c7cd75eb88bd9a3|6a7c25d95c7cd75eb8531bfb|6a7c24ec5c7cd75eb84c4e8f|6a7cac9d5c7cd75eb85d30c3|6a7cadd05c7cd75eb870919c|6a7cae085c7cd75eb8741027|6a7caeb85c7cd75eb87f90d8|6a7caeed5c7cd75eb88377df|6a7c236d5c7cd75eb84136d4,/airbuds/download (7).svg|/airbuds2/download (7).svg|/airbuds3/download (7).svg|/airbuds4/download (7).svg|/airbuds5/download (7).svg|/Bts/download (7).svg|/itel/download (7).svg|/Oppo2/download (7).svg|/Oppo3/download (7).svg|/Oppo4/download (7).svg|/Oppo5/download (7).svg|/Oppo6/download (7).svg|/tvs/download (7).svg,download (7).svg|download (7).svg|download (7).svg|download (7).svg|download (7).svg|download (7).svg|download (7).svg|download (7).svg|download (7).svg|download (7).svg|download (7).svg|download (7).svg|download (7).svg,311,24,24
3110|145|145|samsung-galaxy-m56-a-medium (2).webp,same name + size + dimensions,2,6a7ba8c65c7cd75eb81b028d|6a7ba86f5c7cd75eb8160c4f,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-M56-a-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-M56-a-medium (2).webp,Samsung-Galaxy-M56-a-medium (2).webp|Samsung-Galaxy-M56-a-medium (2).webp,3110,145,145
3116|145|145|tecno-camon-40-proa-medium (2).webp,same name + size + dimensions,2,6a7b697c5c7cd75eb8e179fe|6a7b6a845c7cd75eb8e70114,/ecommerce/All Tecno Smartphones - Price in Kenya/Tecno-Camon-40-Proa-medium (2).webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/Tecno-Camon-40-Proa-medium (2).webp,Tecno-Camon-40-Proa-medium (2).webp|Tecno-Camon-40-Proa-medium (2).webp,3116,145,145
3140|320|160|xiaomi-logo-original (3).webp,same name + size + dimensions,2,6a7c25675c7cd75eb84fb872|6a7c24055c7cd75eb845f65e,/itel/xiaomi-logo-original (3).webp|/tvs/xiaomi-logo-original (3).webp,xiaomi-logo-original (3).webp|xiaomi-logo-original (3).webp,3140,320,160
3140|320|160|xiaomi-logo-original.webp,same name + size + dimensions,7,6a7c25675c7cd75eb84fb8c3|6a7caca75c7cd75eb85dd99a|6a7caddb5c7cd75eb8714108|6a7cae075c7cd75eb8740eee|6a7caec75c7cd75eb88097e6|6a7caefa5c7cd75eb8846aed|6a7c240c5c7cd75eb84623c8,/itel/xiaomi-logo-original.webp|/Oppo2/xiaomi-logo-original.webp|/Oppo3/xiaomi-logo-original.webp|/Oppo4/xiaomi-logo-original.webp|/Oppo5/xiaomi-logo-original.webp|/Oppo6/xiaomi-logo-original.webp|/tvs/xiaomi-logo-original.webp,xiaomi-logo-original.webp|xiaomi-logo-original.webp|xiaomi-logo-original.webp|xiaomi-logo-original.webp|xiaomi-logo-original.webp|xiaomi-logo-original.webp|xiaomi-logo-original.webp,3140,320,160
3154|320|320|samsung-galaxy-z-flip-7-a-medium (2).webp,same name + size + dimensions,2,6a7ba8c85c7cd75eb81b13ff|6a7ba8925c7cd75eb817f4b0,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-Z-Flip-7-a-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-Z-Flip-7-a-medium (2).webp,Samsung-Galaxy-Z-Flip-7-a-medium (2).webp|Samsung-Galaxy-Z-Flip-7-a-medium (2).webp,3154,320,320
3154|320|320|samsung-galaxy-z-flip-7-a-medium (3).webp,same name + size + dimensions,2,6a7ba8c85c7cd75eb81b1420|6a7ba8965c7cd75eb8184287,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-Z-Flip-7-a-medium (3).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-Z-Flip-7-a-medium (3).webp,Samsung-Galaxy-Z-Flip-7-a-medium (3).webp|Samsung-Galaxy-Z-Flip-7-a-medium (3).webp,3154,320,320
3178|320|160|jbl-logo-original (1).webp,same name + size + dimensions,6,6a7ca9de5c7cd75eb830fd95|6a7caade5c7cd75eb8412b93|6a7cab5e5c7cd75eb8492a97|6a7cabb15c7cd75eb84e9e29|6a7caf665c7cd75eb88bdf1f|6a7c26015c7cd75eb8542aa4,/airbuds/jbl-logo-original (1).webp|/airbuds2/jbl-logo-original (1).webp|/airbuds3/jbl-logo-original (1).webp|/airbuds4/jbl-logo-original (1).webp|/airbuds5/jbl-logo-original (1).webp|/Bts/jbl-logo-original (1).webp,jbl-logo-original (1).webp|jbl-logo-original (1).webp|jbl-logo-original (1).webp|jbl-logo-original (1).webp|jbl-logo-original (1).webp|jbl-logo-original (1).webp,3178,320,160
3178|320|160|jbl-logo-original (4).webp,same name + size + dimensions,2,6a7ca9de5c7cd75eb830fca7|6a7c26025c7cd75eb8542ede,/airbuds/jbl-logo-original (4).webp|/Bts/jbl-logo-original (4).webp,jbl-logo-original (4).webp|jbl-logo-original (4).webp,3178,320,160
3184|145|145|anker-soundcore-liberty-4-nc-c-medium (2).webp,same name + size + dimensions,3,6a7ca9d55c7cd75eb83056f7|6a7caadc5c7cd75eb840f167|6a7cab5e5c7cd75eb8492b94,/airbuds/Anker-Soundcore-Liberty-4-NC-c-medium (2).webp|/airbuds2/Anker-Soundcore-Liberty-4-NC-c-medium (2).webp|/airbuds3/Anker-Soundcore-Liberty-4-NC-c-medium (2).webp,Anker-Soundcore-Liberty-4-NC-c-medium (2).webp|Anker-Soundcore-Liberty-4-NC-c-medium (2).webp|Anker-Soundcore-Liberty-4-NC-c-medium (2).webp,3184,145,145
3208|320|320|samsung-galaxy-a07-4c-medium (3).webp,same name + size + dimensions,2,6a7ba89a5c7cd75eb818890f|6a7ba86c5c7cd75eb815df57,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-A07-4c-medium (3).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-A07-4c-medium (3).webp,Samsung-Galaxy-A07-4c-medium (3).webp|Samsung-Galaxy-A07-4c-medium (3).webp,3208,320,320
3208|320|320|samsung-galaxy-a07-4c-medium (4).webp,same name + size + dimensions,2,6a7ba89d5c7cd75eb818b61d|6a7ba86c5c7cd75eb815df6b,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-A07-4c-medium (4).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-A07-4c-medium (4).webp,Samsung-Galaxy-A07-4c-medium (4).webp|Samsung-Galaxy-A07-4c-medium (4).webp,3208,320,320
3208|320|320|samsung-galaxy-a07-4c-medium (5).webp,same name + size + dimensions,2,6a7ba89d5c7cd75eb818b621|6a7ba86c5c7cd75eb815df72,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-A07-4c-medium (5).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-A07-4c-medium (5).webp,Samsung-Galaxy-A07-4c-medium (5).webp|Samsung-Galaxy-A07-4c-medium (5).webp,3208,320,320
3238|145|145|samsung-galaxy-m36-b-medium (4).webp,same name + size + dimensions,2,6a7ba8c55c7cd75eb81ae5dc|6a7ba86c5c7cd75eb815e226,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-M36-b-medium (4).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-M36-b-medium (4).webp,Samsung-Galaxy-M36-b-medium (4).webp|Samsung-Galaxy-M36-b-medium (4).webp,3238,145,145
3238|145|145|samsung-galaxy-m36-b-medium (5).webp,same name + size + dimensions,2,6a7ba8c55c7cd75eb81ae5d5|6a7ba86f5c7cd75eb8160a59,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-M36-b-medium (5).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-M36-b-medium (5).webp,Samsung-Galaxy-M36-b-medium (5).webp|Samsung-Galaxy-M36-b-medium (5).webp,3238,145,145
3268|145|145|tecnophantomx3-medium (4).webp,same name + size + dimensions,2,6a7b69825c7cd75eb8e19d4d|6a7b6a8c5c7cd75eb8e73db4,/ecommerce/All Tecno Smartphones - Price in Kenya/tecnophantomx3-medium (4).webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/tecnophantomx3-medium (4).webp,tecnophantomx3-medium (4).webp|tecnophantomx3-medium (4).webp,3268,145,145
3268|145|145|tecnophantomx3-medium (5).webp,same name + size + dimensions,2,6a7b69825c7cd75eb8e19d4e|6a7b6a8c5c7cd75eb8e73de3,/ecommerce/All Tecno Smartphones - Price in Kenya/tecnophantomx3-medium (5).webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/tecnophantomx3-medium (5).webp,tecnophantomx3-medium (5).webp|tecnophantomx3-medium (5).webp,3268,145,145
3278|320|160|jbl-logo-original (3).webp,same name + size + dimensions,2,6a7ca9de5c7cd75eb830fd08|6a7c26015c7cd75eb8542a81,/airbuds/jbl-logo-original (3).webp|/Bts/jbl-logo-original (3).webp,jbl-logo-original (3).webp|jbl-logo-original (3).webp,3278,320,160
3278|320|160|jbl-logo-original.webp,same name + size + dimensions,6,6a7ca9de5c7cd75eb830fd28|6a7caadd5c7cd75eb8410da1|6a7cab5e5c7cd75eb84934f3|6a7cabb15c7cd75eb84e9abd|6a7caf675c7cd75eb88bf223|6a7c26015c7cd75eb8542a8f,/airbuds/jbl-logo-original.webp|/airbuds2/jbl-logo-original.webp|/airbuds3/jbl-logo-original.webp|/airbuds4/jbl-logo-original.webp|/airbuds5/jbl-logo-original.webp|/Bts/jbl-logo-original.webp,jbl-logo-original.webp|jbl-logo-original.webp|jbl-logo-original.webp|jbl-logo-original.webp|jbl-logo-original.webp|jbl-logo-original.webp,3278,320,160
3288|320|320|samsung-galaxy-buds-4-a-medium.webp,same name + size + dimensions,3,6a7ca9e75c7cd75eb8317b18|6a7caae55c7cd75eb84186f8|6a7cab675c7cd75eb849d6cb,/airbuds/Samsung-Galaxy-Buds-4-a-medium.webp|/airbuds2/Samsung-Galaxy-Buds-4-a-medium.webp|/airbuds3/Samsung-Galaxy-Buds-4-a-medium.webp,Samsung-Galaxy-Buds-4-a-medium.webp|Samsung-Galaxy-Buds-4-a-medium.webp|Samsung-Galaxy-Buds-4-a-medium.webp,3288,320,320
3308|320|320|oneplusnordbudsced-medium (1).webp,same name + size + dimensions,2,6a7caae55c7cd75eb841868f|6a7cab675c7cd75eb849d59c,/airbuds2/oneplusnordbudsced-medium (1).webp|/airbuds3/oneplusnordbudsced-medium (1).webp,oneplusnordbudsced-medium (1).webp|oneplusnordbudsced-medium (1).webp,3308,320,320
3330|320|320|anker-soundcore-p30i-f-medium.webp,same name + size + dimensions,3,6a7ca9d55c7cd75eb83065f8|6a7caadc5c7cd75eb840f353|6a7cab5e5c7cd75eb84929ec,/airbuds/Anker-Soundcore-P30i-f-medium.webp|/airbuds2/Anker-Soundcore-P30i-f-medium.webp|/airbuds3/Anker-Soundcore-P30i-f-medium.webp,Anker-Soundcore-P30i-f-medium.webp|Anker-Soundcore-P30i-f-medium.webp|Anker-Soundcore-P30i-f-medium.webp,3330,320,320
3342|320|320|apple-airpods-2-bk5t8ltfq7-medium.webp,same name + size + dimensions,2,6a7caadb5c7cd75eb840e9d6|6a7cab5e5c7cd75eb84930d9,/airbuds2/apple-airpods-2-BK5t8LTfq7-medium.webp|/airbuds3/apple-airpods-2-BK5t8LTfq7-medium.webp,apple-airpods-2-BK5t8LTfq7-medium.webp|apple-airpods-2-BK5t8LTfq7-medium.webp,3342,320,320
336|24|24|default (11).svg,same name + size + dimensions,14,6a7ba9875c7cd75eb82651c7|6a7b6cca5c7cd75eb8f3e9b2|6a7b69805c7cd75eb8e1900e|6a7b63455c7cd75eb8b33371|6a7ba8995c7cd75eb81876f7|6a7ba8465c7cd75eb813b64a|6a7ba80c5c7cd75eb810886b|6a7ba7bc5c7cd75eb80c0c63|6a7ba7705c7cd75eb8078229|6a7ba71a5c7cd75eb802fa27|6a7ba6db5c7cd75eb8ff4fba|6a7ba6a35c7cd75eb8fc1942|6a7ba8c85c7cd75eb81b1523|6a7b6a835c7cd75eb8e6fc69,/ecommerce/All iOS Smartphones - Price in Kenya/default (11).svg|/ecommerce/All Tecno Smartphones - Price in Kenya (2)/default (11).svg|/ecommerce/All Tecno Smartphones - Price in Kenya/default (11).svg|/ecommerce/All Xiaomi Smartphones - Price in Kenya (2)/default (11).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/default (11).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/default (11).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (3)/default (11).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (4)/default (11).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (5)/default (11).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (6)/default (11).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (7)/default (11).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (8)/default (11).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya/default (11).svg|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/default (11).svg,default (11).svg|default (11).svg|default (11).svg|default (11).svg|default (11).svg|default (11).svg|default (11).svg|default (11).svg|default (11).svg|default (11).svg|default (11).svg|default (11).svg|default (11).svg|default (11).svg,336,24,24
336|24|24|download (11).svg,same name + size + dimensions,13,6a7ca9d65c7cd75eb8306ab5|6a7caadc5c7cd75eb840f829|6a7cab5e5c7cd75eb8492e36|6a7cabb15c7cd75eb84e96ec|6a7caf675c7cd75eb88bf2bc|6a7c25d75c7cd75eb8530226|6a7c24ec5c7cd75eb84c4cae|6a7cac9d5c7cd75eb85d2850|6a7cadd05c7cd75eb87091aa|6a7cae075c7cd75eb8740d17|6a7caeb85c7cd75eb87f9c1d|6a7caeed5c7cd75eb8838440|6a7c23535c7cd75eb8406c7e,/airbuds/download (11).svg|/airbuds2/download (11).svg|/airbuds3/download (11).svg|/airbuds4/download (11).svg|/airbuds5/download (11).svg|/Bts/download (11).svg|/itel/download (11).svg|/Oppo2/download (11).svg|/Oppo3/download (11).svg|/Oppo4/download (11).svg|/Oppo5/download (11).svg|/Oppo6/download (11).svg|/tvs/download (11).svg,download (11).svg|download (11).svg|download (11).svg|download (11).svg|download (11).svg|download (11).svg|download (11).svg|download (11).svg|download (11).svg|download (11).svg|download (11).svg|download (11).svg|download (11).svg,336,24,24
336|24|24|download (28).svg,same name + size + dimensions,2,6a7c25d75c7cd75eb8530e4a|6a7c23535c7cd75eb8406d30,/Bts/download (28).svg|/tvs/download (28).svg,download (28).svg|download (28).svg,336,24,24
336|24|24|download (29).svg,same name + size + dimensions,2,6a7ca9d65c7cd75eb8306e1d|6a7c24ec5c7cd75eb84c4cda,/airbuds/download (29).svg|/itel/download (29).svg,download (29).svg|download (29).svg,336,24,24
3390|145|145|samsung-f36-medium (2).webp,same name + size + dimensions,2,6a7ba89a5c7cd75eb81888ab|6a7ba86c5c7cd75eb815df3d,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-F36-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-F36-medium (2).webp,Samsung-F36-medium (2).webp|Samsung-F36-medium (2).webp,3390,145,145
3424|320|320|galaxy-a06c-medium (1).webp,same name + size + dimensions,3,6a7ba89a5c7cd75eb8188552|6a7ba8695c7cd75eb815b12d|6a7ba8c85c7cd75eb81b1670,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Galaxy-A06c-medium (1).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Galaxy-A06c-medium (1).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya/Galaxy-A06c-medium (1).webp,Galaxy-A06c-medium (1).webp|Galaxy-A06c-medium (1).webp|Galaxy-A06c-medium (1).webp,3424,320,320
3436|145|145|tecno-pop-10-c-medium (2).webp,same name + size + dimensions,2,6a7b697f5c7cd75eb8e18800|6a7b6a875c7cd75eb8e70e8a,/ecommerce/All Tecno Smartphones - Price in Kenya/tecno-pop-10-c-medium (2).webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/tecno-pop-10-c-medium (2).webp,tecno-pop-10-c-medium (2).webp|tecno-pop-10-c-medium (2).webp,3436,145,145
3452|145|145|oneplus-buds-4d-medium (2).webp,same name + size + dimensions,2,6a7caae45c7cd75eb841832e|6a7cab675c7cd75eb849cd6e,/airbuds2/oneplus-buds-4d-medium (2).webp|/airbuds3/oneplus-buds-4d-medium (2).webp,oneplus-buds-4d-medium (2).webp|oneplus-buds-4d-medium (2).webp,3452,145,145
3460|320|320|samsung-galaxy-a37-a-medium (1).webp,same name + size + dimensions,3,6a7ba8c15c7cd75eb81abf11|6a7ba86c5c7cd75eb815e033|6a7ba8005c7cd75eb80fcdb7,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-A37-a-medium (1).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-A37-a-medium (1).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (4)/Samsung-Galaxy-A37-a-medium (1).webp,Samsung-Galaxy-A37-a-medium (1).webp|Samsung-Galaxy-A37-a-medium (1).webp|Samsung-Galaxy-A37-a-medium (1).webp,3460,320,320
3464|320|320|samsung-galaxy-buds-3-pro-e-medium (1).webp,same name + size + dimensions,2,6a7caae55c7cd75eb84186f2|6a7cab675c7cd75eb849d505,/airbuds2/Samsung-Galaxy-Buds-3-Pro-e-medium (1).webp|/airbuds3/Samsung-Galaxy-Buds-3-Pro-e-medium (1).webp,Samsung-Galaxy-Buds-3-Pro-e-medium (1).webp|Samsung-Galaxy-Buds-3-Pro-e-medium (1).webp,3464,320,320
3470|145|145|jbl-live-beam-3-medium (2).webp,same name + size + dimensions,3,6a7ca9de5c7cd75eb830fcae|6a7caadc5c7cd75eb84103ca|6a7cab5e5c7cd75eb8493503,/airbuds/JBL-Live-Beam-3-medium (2).webp|/airbuds2/JBL-Live-Beam-3-medium (2).webp|/airbuds3/JBL-Live-Beam-3-medium (2).webp,JBL-Live-Beam-3-medium (2).webp|JBL-Live-Beam-3-medium (2).webp|JBL-Live-Beam-3-medium (2).webp,3470,145,145
3480|145|145|tecno-pop-x-4g-a-medium (2).webp,same name + size + dimensions,2,6a7b697d5c7cd75eb8e17e76|6a7b6a865c7cd75eb8e70821,/ecommerce/All Tecno Smartphones - Price in Kenya/Tecno-Pop-X-4G-a-medium (2).webp|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/Tecno-Pop-X-4G-a-medium (2).webp,Tecno-Pop-X-4G-a-medium (2).webp|Tecno-Pop-X-4G-a-medium (2).webp,3480,145,145
3524|320|320|nothing-cmf-buds-2a-medium (1).webp,same name + size + dimensions,2,6a7caadf5c7cd75eb8413612|6a7cab675c7cd75eb849cab6,/airbuds2/Nothing-CMF-Buds-2a-medium (1).webp|/airbuds3/Nothing-CMF-Buds-2a-medium (1).webp,Nothing-CMF-Buds-2a-medium (1).webp|Nothing-CMF-Buds-2a-medium (1).webp,3524,320,320
3528|320|320|samsung-galaxy-buds-4-pro-c-medium (1).webp,same name + size + dimensions,3,6a7ca9e75c7cd75eb8317c78|6a7caae55c7cd75eb84186e0|6a7cab675c7cd75eb849d61c,/airbuds/Samsung-Galaxy-Buds-4-Pro-c-medium (1).webp|/airbuds2/Samsung-Galaxy-Buds-4-Pro-c-medium (1).webp|/airbuds3/Samsung-Galaxy-Buds-4-Pro-c-medium (1).webp,Samsung-Galaxy-Buds-4-Pro-c-medium (1).webp|Samsung-Galaxy-Buds-4-Pro-c-medium (1).webp|Samsung-Galaxy-Buds-4-Pro-c-medium (1).webp,3528,320,320
3536|145|145|samsung-galaxy-z-fold-7-d-medium (2).webp,same name + size + dimensions,2,6a7ba83f5c7cd75eb8135654|6a7ba8f85c7cd75eb81df3ec,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (3)/Samsung-Galaxy-Z-Fold-7-d-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya/Samsung-Galaxy-Z-Fold-7-d-medium (2).webp,Samsung-Galaxy-Z-Fold-7-d-medium (2).webp|Samsung-Galaxy-Z-Fold-7-d-medium (2).webp,3536,145,145
3538|145|145|jbl-live-buds-3-a-medium (2).webp,same name + size + dimensions,2,6a7caadd5c7cd75eb841094a|6a7cab5e5c7cd75eb84937b6,/airbuds2/JBL-Live-Buds-3-a-medium (2).webp|/airbuds3/JBL-Live-Buds-3-a-medium (2).webp,JBL-Live-Buds-3-a-medium (2).webp|JBL-Live-Buds-3-a-medium (2).webp,3538,145,145
3578|320|160|htc-logo-original (1).webp,same name + size + dimensions,5,6a7c24ec5c7cd75eb84c4f34|6a7cac9d5c7cd75eb85d32dc|6a7cadd15c7cd75eb87094b7|6a7caeb85c7cd75eb87f949b|6a7caeed5c7cd75eb883835d,/itel/htc-logo-original (1).webp|/Oppo2/htc-logo-original (1).webp|/Oppo3/htc-logo-original (1).webp|/Oppo5/htc-logo-original (1).webp|/Oppo6/htc-logo-original (1).webp,htc-logo-original (1).webp|htc-logo-original (1).webp|htc-logo-original (1).webp|htc-logo-original (1).webp|htc-logo-original (1).webp,3578,320,160
3634|145|145|galaxy-z-fold-4-k-medium (4).webp,same name + size + dimensions,2,6a7ba89a5c7cd75eb8188550|6a7ba86b5c7cd75eb815d672,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/galaxy-z-fold-4-k-medium (4).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/galaxy-z-fold-4-k-medium (4).webp,galaxy-z-fold-4-k-medium (4).webp|galaxy-z-fold-4-k-medium (4).webp,3634,145,145
3634|145|145|galaxy-z-fold-4-k-medium (5).webp,same name + size + dimensions,2,6a7ba89a5c7cd75eb81885f5|6a7ba86c5c7cd75eb815dd9c,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/galaxy-z-fold-4-k-medium (5).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/galaxy-z-fold-4-k-medium (5).webp,galaxy-z-fold-4-k-medium (5).webp|galaxy-z-fold-4-k-medium (5).webp,3634,145,145
3642|100|50|itel-logo-original (2).webp,same name + size + dimensions,6,6a7c25475c7cd75eb84ee791|6a7cac9d5c7cd75eb85d348f|6a7cadd15c7cd75eb87096c9|6a7caeb85c7cd75eb87f950b|6a7caeed5c7cd75eb88382ba|6a7c23755c7cd75eb8418bba,/itel/itel-logo-original (2).webp|/Oppo2/itel-logo-original (2).webp|/Oppo3/itel-logo-original (2).webp|/Oppo5/itel-logo-original (2).webp|/Oppo6/itel-logo-original (2).webp|/tvs/itel-logo-original (2).webp,itel-logo-original (2).webp|itel-logo-original (2).webp|itel-logo-original (2).webp|itel-logo-original (2).webp|itel-logo-original (2).webp|itel-logo-original (2).webp,3642,100,50
